table_name,field_name,language,translation,record_id
stops,stop_desc,el,Βρ-1ηΣτ,5693
stops,stop_name,el,Βρυσουδιών - 2η Στάση,5694
stops,stop_desc,el,Βρ-2ηΣτ,5694
stops,stop_name,el,Παραλία Λούμα 1,5695
stops,stop_desc,el,ΠαραλΛουμα,5695
stops,stop_name,el,Παραλία Λούμα 2,5696
stops,stop_desc,el,ΠαραλΛουμα,5696
stops,stop_name,el,Βρυσουδιών - 3η Στάση,5697
stops,stop_desc,el,Βρ-3ηΣτ,5697
stops,stop_name,el,Βρυσουδιών - 4η Στάση,5698
stops,stop_desc,el,Βρ-4ηΣτ,5698
stops,stop_name,el,Λιμανάκι Παραλιμνίου 1,5699
stops,stop_desc,el,ΛιμανΠαραλ,5699
stops,stop_name,el,Λιμανάκι Παραλιμνίου 2,5700
stops,stop_desc,el,ΛιμανΠαραλ,5700
stops,stop_name,el,Λεωφ. Πρωταρά - Ψύχαρη,5701
stops,stop_desc,el,ΛεΠρ-Ψυ,5701
stops,stop_name,el,Λεωφ. Πρωταρά - 3η Στάση,5702
stops,stop_desc,el,ΛεΠρ-3ηΣτ,5702
stops,stop_name,el,Λεωφ. Πρωταρά - 2η Στάση,5703
stops,stop_desc,el,ΛεΠρ-2ηΣτ,5703
stops,stop_name,el,Λεωφ. Πρωταρά - 1η Στάση,5704
stops,stop_desc,el,ΛεΠρ-1ηΣτ,5704
stops,stop_name,el,Β´ Δημοτικό Σχολείο Παραλιμνίου 2,5705
stops,stop_desc,el,ΒΔηΣχΠα,5705
stops,stop_name,el,Β´ Δημοτικό Σχολείο Παραλιμνίου 1,5706
stops,stop_desc,el,ΒΔηΣχΠα,5706
stops,stop_name,el,Μεγ. Αλεξάνδρου - Μπουμπουλίνας,5707
stops,stop_desc,el,ΜεΑλ-Μπ,5707
stops,stop_name,el,Μεγ. Αλεξάνδρου - Ψαρών,5708
stops,stop_desc,el,ΜεΑλ-Ψα,5708
stops,stop_name,el,Μεγ. Αλεξάνδρου - Άγγελου Σικελιανού,5709
stops,stop_desc,el,ΜεΑλ-ΑγΣι,5709
stops,stop_name,el,Μεγ. Αλεξάνδρου - Ιφιγενείας,5710
stops,stop_desc,el,ΜεΑλ-Ιφ,5710
stops,stop_name,el,Γιωρκή Παπαδοπούλου - Απόλλωνος,5711
stops,stop_desc,el,ΓιΠα-Απ,5711
stops,stop_name,el,Γιωρκή Παπαδοπούλου - Μεγ. Αλεξάνδρου,5712
stops,stop_desc,el,ΓιΠα-ΜεΑλ,5712
stops,stop_name,el,Γιωρκή Παπαδοπούλου - Πάρνηθος 2,5713
stops,stop_desc,el,ΓιΠα-Πα,5713
stops,stop_name,el,Γιωρκή Παπαδοπούλου - Πάρνηθος 1,5714
stops,stop_desc,el,ΓιΠα-Πα,5714
stops,stop_name,el,Λεωφ. Κάππαρη - 1η Στάση,5715
stops,stop_desc,el,ΛεΚα-1ηΣτ,5715
stops,stop_name,el,Λεωφ. Κάππαρη - 2η Στάση,5716
stops,stop_desc,el,ΛεΚα-2ηΣτ,5716
stops,stop_name,el,Λεωφ. Κάππαρη - 4η Στάση,5717
stops,stop_desc,el,ΛεΚα-4ηΣτ,5717
stops,stop_name,el,Λεωφ. Κάππαρη - 3η Στάση,5718
stops,stop_desc,el,ΛεΚα-3ηΣτ,5718
stops,stop_name,el,Λεωφ. Κάππαρη - 5η Στάση,5719
stops,stop_desc,el,ΛεΚα-5ηΣτ,5719
stops,stop_name,el,Λεωφ. Κάππαρη - 6η Στάση,5720
stops,stop_desc,el,ΛεΚα-6ηΣτ,5720
stops,stop_name,el,Αστυνομική Διεύθυνση Αμμοχώστου 2,5728
stops,stop_desc,el,ΑστυΔιεΑμμ,5728
stops,stop_name,el,Λύκειο Παραλιμνίου 1,5729
stops,stop_desc,el,ΛυκειΠαραλ,5729
stops,stop_name,el,Λεωφ. 1 Απριλίου - Μαρίας Συγκλητικής,5731
stops,stop_desc,el,1Απ-ΜαΣυ,5731
stops,stop_name,el,Λεωφ. 1 Απριλίου - Αγίου Νεκταρίου,5732
stops,stop_desc,el,1Απ-ΑΝε,5732
stops,stop_name,el,Γ´ Δημοτικό Σχολείο Παραλιμνίου,5733
stops,stop_desc,el,ΓΔηΣχΠα,5733
stops,stop_name,el,Δήμητρας - Θερμοπυλών,5735
stops,stop_desc,el,Δημ-Θερ,5735
stops,stop_name,el,Λεωφ. 1 Απριλίου - 1 Στάση,5739
stops,stop_desc,el,1Απ-1Σ,5739
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 10η Στάση,5740
stops,stop_desc,el,ΔρΠα-ΑΝ-1Σ,5740
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 8η Στάση,5741
stops,stop_desc,el,ΔρΠα-ΑΝ-8Σ,5741
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 6η Στάση,5742
stops,stop_desc,el,ΔρΠα-ΑΝ-6Σ,5742
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 5η Στάση,5743
stops,stop_desc,el,ΔρΠα-ΑΝ-5Σ,5743
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 7η Στάση,5744
stops,stop_desc,el,ΔρΠα-ΑΝ-7Σ,5744
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 9η Στάση,5745
stops,stop_desc,el,ΔρΠα-ΑΝ-9Σ,5745
stops,stop_name,el,Λεωφ. 1 Απριλίου - 2η Στάση,5746
stops,stop_desc,el,1Απ-2Σ,5746
stops,stop_name,el,Λεωφ. 1 Απριλίου - Χειμάρας,5750
stops,stop_desc,el,Λε1Απ-Χε,5750
stops,stop_name,el,Λεωφ. 1 Απριλίου - Αλικαρνασσού,5751
stops,stop_desc,el,Λε1Απ-Αλ,5751
stops,stop_name,el,Λύκειο Παραλιμνίου 2,5753
stops,stop_desc,el,ΛυκειΠαραλ,5753
stops,stop_name,el,Γιωρκή Παπαδοπούλου - Χρίστου Τσιάρτα,5754
stops,stop_desc,el,ΓιΠα-ΧρΤσ,5754
stops,stop_name,el,Λεωφ. Γρίβα Διγενή - Δαιδάλου,5757
stops,stop_desc,el,ΛεΓρΔι-Δα,5757
stops,stop_name,el,Αποστόλου Βαρνάβα - Υδραγωγείου,5758
stops,stop_desc,el,ΑπΒα-Υδ,5758
stops,stop_name,el,Αποστόλου Βαρνάβα - Ρηγαίνης,5759
stops,stop_desc,el,ΑπΒα-Ρη,5759
stops,stop_name,el,Μιχαλάκη Καραολή - Πάμπου Τραγκουλά,5762
stops,stop_desc,el,ΜιΚα-ΠαΤρ,5762
stops,stop_name,el,Μιχαλάκη Καραολή - Νίκου Καζαντζάκη,5763
stops,stop_desc,el,ΜιΚα-ΝιΚα,5763
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - 2η Στάση,5764
stops,stop_desc,el,ΑρΜαΓ-2Σ,5764
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - 1η Στάση,5765
stops,stop_desc,el,ΑρΜαΓ-1Σ,5765
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - Αλακάτης,5766
stops,stop_desc,el,ΑρΜαΓ-Αλ,5766
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - Αναγεννήσεως,5767
stops,stop_desc,el,ΑρΜαΓ-Αν,5767
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - Προμηθέως,5768
stops,stop_desc,el,ΑρΜαΓ-Πρ,5768
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - Σταδίου,5769
stops,stop_desc,el,ΑρΜαΓ-Στ,5769
stops,stop_name,el,Ελευθερίας - Λεωφ. Αμμοχώστου,5770
stops,stop_desc,el,Ελ-ΛεΑμ,5770
stops,stop_name,el,Γενικό Νοσοκομείο Αμμοχώστου,5771
stops,stop_desc,el,ΓενΝοσΑμμ,5771
stops,stop_name,el,Αγίας Τριάδος - 1 Απριλίου,5772
stops,stop_desc,el,ΑγΤρ-1Απ,5772
stops,stop_name,el,Φώτη Πίττα - Πέτρου Πεσκέση,5773
stops,stop_desc,el,ΦωΠι-ΠεΠε,5773
stops,stop_name,el,Φώτη Πίττα - Ακροπόλεως,5774
stops,stop_desc,el,ΦωΠι-Ακ,5774
stops,stop_name,el,Ελευθερίας - Νικόδημου Μυλωνά,5777
stops,stop_desc,el,Ελ-ΝιΜυ,5777
stops,stop_name,el,Λεωφ. Φώτη Πίττα - Πάνου Ιωάννου,5778
stops,stop_desc,el,ΦΠ-ΠΙω,5778
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - Αρχ. Μιχαήλ,5779
stops,stop_desc,el,ΑρΜαΓ-ΑΜι,5779
stops,stop_name,el,Οδόφραγμα Στροβίλια 2,5780
stops,stop_desc,el,ΟδοφρΣτροβ,5780
stops,stop_name,el,Οδόφραγμα Στροβίλια 1,5781
stops,stop_desc,el,ΟδοφρΣτροβ,5781
stops,stop_name,el,Στροβίλια 2,5782
stops,stop_desc,el,Στροβιλια,5782
stops,stop_name,el,Στροβίλια 1,5783
stops,stop_desc,el,Στροβιλια,5783
stops,stop_name,el,Βρυσούλλες - Στροβίλια 1,5784
stops,stop_desc,el,Βρυ-Στρ,5784
stops,stop_name,el,Βρυσούλλες - Στροβίλια 2,5785
stops,stop_desc,el,Βρυ-Στρ,5785
